DATA;CHUVA (mm);NÍVEL (m);CHUVA CORRIGIDA;NÍVEL CORRIGIDO;COMENTARIOS CHUVA;COMENTARIOS NÍVEL
2/11/2019 16:45;0;1,15;0;1,15;;
2/11/2019 17:00;0;1,15;0;1,15;;
2/11/2019 17:15;0;1,15;0;1,15;;
2/11/2019 17:30;0;1,16;0;1,16;;
2/11/2019 17:45;0;1,16;0;1,16;;
2/11/2019 18:00;0;1,16;0;1,16;;
2/11/2019 18:15;0;1,16;0;1,16;;
2/11/2019 18:30;0;1,16;0;1,16;;
2/11/2019 18:45;0;1,16;0;1,16;;
2/11/2019 19:00;0;1,16;0;1,16;;
2/11/2019 19:15;0;1,16;0;1,16;;
2/11/2019 19:30;0;1,16;0;1,16;;
2/11/2019 19:45;0;1,16;0;1,16;;
2/11/2019 20:00;0;1,16;0;1,16;;
2/11/2019 20:15;0;1,16;0;1,16;;
2/11/2019 20:30;0;1,16;0;1,16;;
2/11/2019 20:45;0;1,16;0;1,16;;
2/11/2019 21:00;0;1,15;0;1,15;;
2/11/2019 21:15;0;1,15;0;1,15;;
2/11/2019 21:30;0;1,15;0;1,15;;
2/11/2019 21:45;0;1,15;0;1,15;;
2/11/2019 22:00;0;1,15;0;1,15;;
2/11/2019 22:15;0;1,15;0;1,15;;
2/11/2019 22:30;0;1,15;0;1,15;;
2/11/2019 22:45;0;1,15;0;1,15;;
2/11/2019 23:00;0;1,15;0;1,15;;
2/11/2019 23:15;0;1,15;0;1,15;;
2/11/2019 23:30;0;1,15;0;1,15;;
2/11/2019 23:45;0;1,15;0;1,15;;
3/11/2019 00:00;0;1,15;0;1,15;;
3/11/2019 00:15;0;1,15;0;1,15;;
3/11/2019 00:30;;1,15;0;1,15;Preenchido;
3/11/2019 00:45;0;1,15;0;1,15;;
3/11/2019 01:00;0;1,15;0;1,15;;
3/11/2019 01:15;;1,15;0;1,15;Preenchido;
3/11/2019 01:30;0;1,14;0;1,14;;
3/11/2019 01:45;0;1,14;0;1,14;;
3/11/2019 02:00;0;1,14;0;1,14;;
3/11/2019 02:15;0;1,14;0;1,14;;
3/11/2019 02:30;0;1,14;0;1,14;;
3/11/2019 02:45;0;1,14;0;1,14;;
3/11/2019 03:00;0;1,14;0;1,14;;
3/11/2019 03:15;0;1,14;0;1,14;;
3/11/2019 03:30;0;1,14;0;1,14;;
3/11/2019 03:45;0;1,14;0;1,14;;
3/11/2019 04:00;0;1,14;0;1,14;;
3/11/2019 04:15;0;1,14;0;1,14;;
3/11/2019 04:30;0;1,14;0;1,14;;
3/11/2019 04:45;0;1,14;0;1,14;;
3/11/2019 05:00;;1,14;0;1,14;Preenchido;
3/11/2019 05:15;;;0;1,14;Preenchido; Preenchido 
3/11/2019 05:30;;;0;1,14;Preenchido; Preenchido 
3/11/2019 05:45;;;0;1,14;Preenchido; Preenchido 
3/11/2019 06:00;0;1,14;0;1,14;;
3/11/2019 06:15;0;1,13;0;1,13;;
3/11/2019 06:30;0;1,13;0;1,13;;
3/11/2019 06:45;0;1,13;0;1,13;;
3/11/2019 07:00;0;1,13;0;1,13;;
3/11/2019 07:15;0;1,13;0;1,13;;
3/11/2019 07:30;0;1,13;0;1,13;;
3/11/2019 07:45;0;1,13;0;1,13;;
3/11/2019 08:00;0;1,13;0;1,13;;
3/11/2019 08:15;0;1,13;0;1,13;;
3/11/2019 08:30;0;1,13;0;1,13;;
3/11/2019 08:45;0;1,13;0;1,13;;
3/11/2019 09:00;0;1,13;0;1,13;;
3/11/2019 09:15;0;1,13;0;1,13;;
3/11/2019 09:30;0;1,13;0;1,13;;
3/11/2019 09:45;0;1,13;0;1,13;;
3/11/2019 10:00;0;1,13;0;1,13;;
3/11/2019 10:15;0;1,13;0;1,13;;
3/11/2019 10:30;0;1,13;0;1,13;;
3/11/2019 10:45;0;1,13;0;1,13;;
3/11/2019 11:00;0;1,13;0;1,13;;
3/11/2019 11:15;0;1,13;0;1,13;;
3/11/2019 11:30;0;1,13;0;1,13;;
3/11/2019 11:45;0;1,13;0;1,13;;
3/11/2019 12:00;0;1,13;0;1,13;;
3/11/2019 12:15;0;1,13;0;1,13;;
3/11/2019 12:30;;1,13;0;1,13;Preenchido;
3/11/2019 12:45;;;0;1,13;Preenchido; Preenchido 
3/11/2019 13:00;;;0;1,13;Preenchido; Preenchido 
3/11/2019 13:15;;;0;1,13;Preenchido; Preenchido 
3/11/2019 13:30;;;0;1,13;Preenchido; Preenchido 
3/11/2019 13:45;;;0;1,13;Preenchido; Preenchido 
3/11/2019 14:00;;;0;1,13;Preenchido; Preenchido 
3/11/2019 14:15;;;0;1,13;Preenchido; Preenchido 
3/11/2019 14:30;;;0;1,13;Preenchido; Preenchido 
3/11/2019 14:45;;;0;1,13;Preenchido; Preenchido 
3/11/2019 15:00;;;0;1,13;Preenchido; Preenchido 
3/11/2019 15:15;;;0;1,13;Preenchido; Preenchido 
3/11/2019 15:30;;;0;1,14;Preenchido; Preenchido 
3/11/2019 15:45;;;0;1,14;Preenchido; Preenchido 
3/11/2019 16:00;;;0;1,14;Preenchido; Preenchido 
3/11/2019 16:15;;;0;1,14;Preenchido; Preenchido 
3/11/2019 16:30;;;0;1,14;Preenchido; Preenchido 
3/11/2019 16:45;;;0;1,14;Preenchido; Preenchido 
3/11/2019 17:00;;;0;1,14;Preenchido; Preenchido 
3/11/2019 17:15;;;0;1,14;Preenchido; Preenchido 
3/11/2019 17:30;;;0;1,14;Preenchido; Preenchido 
3/11/2019 17:45;;;0;1,14;Preenchido; Preenchido 
3/11/2019 18:00;;;0;1,14;Preenchido; Preenchido 
3/11/2019 18:15;0;1,14;0;1,14;;
3/11/2019 18:30;0;1,14;0;1,14;;
3/11/2019 18:45;0;1,14;0;1,14;;
3/11/2019 19:00;0;1,14;0;1,14;;
3/11/2019 19:15;0;1,14;0;1,14;;
3/11/2019 19:30;0;1,14;0;1,14;;
3/11/2019 19:45;;;0;1,14;Preenchido; Preenchido 
3/11/2019 20:00;;;0;1,14;Preenchido; Preenchido 
3/11/2019 20:15;;;0;1,14;Preenchido; Preenchido 
3/11/2019 20:30;;;0;1,14;Preenchido; Preenchido 
3/11/2019 20:45;;;0;1,14;Preenchido; Preenchido 
3/11/2019 21:00;;;0;1,14;Preenchido; Preenchido 
3/11/2019 21:15;;;0;1,14;Preenchido; Preenchido 
3/11/2019 21:30;;;0;1,14;Preenchido; Preenchido 
3/11/2019 21:45;;;0;1,14;Preenchido; Preenchido 
3/11/2019 22:00;;;0;1,14;Preenchido; Preenchido 
3/11/2019 22:15;;;0;1,14;Preenchido; Preenchido 
3/11/2019 22:30;;;0;1,14;Preenchido; Preenchido 
3/11/2019 22:45;0;1,14;0;1,14;;
3/11/2019 23:00;;1,14;0;1,14;Preenchido;
3/11/2019 23:15;;;0;1,14;Preenchido; Preenchido 
3/11/2019 23:30;;;0;1,14;Preenchido; Preenchido 
3/11/2019 23:45;;;0;1,14;Preenchido; Preenchido 
4/11/2019 00:00;;;0;1,14;Preenchido; Preenchido 
4/11/2019 00:15;0;1,14;0;1,14;;
4/11/2019 00:30;0;1,14;0;1,14;;
4/11/2019 00:45;0;1,14;0;1,14;;
4/11/2019 01:00;0;1,13;0;1,13;;
4/11/2019 01:15;0;1,13;0;1,13;;
4/11/2019 01:30;0;1,13;0;1,13;;
4/11/2019 01:45;0;1,14;0;1,14;;
4/11/2019 02:00;0;1,14;0;1,14;;
4/11/2019 02:15;0;1,14;0;1,14;;
4/11/2019 02:30;0;1,14;0;1,14;;
4/11/2019 02:45;0;1,14;0;1,14;;
4/11/2019 03:00;0;1,14;0;1,14;;
4/11/2019 03:15;0;1,14;0;1,14;;
4/11/2019 03:30;0;1,14;0;1,14;;
4/11/2019 03:45;0;1,14;0;1,14;;
4/11/2019 04:00;0;1,14;0;1,14;;
4/11/2019 04:15;0;1,13;0;1,13;;
4/11/2019 04:30;0;1,13;0;1,13;;
4/11/2019 04:45;0;1,13;0;1,13;;
4/11/2019 05:00;0;1,13;0;1,13;;
4/11/2019 05:15;0;1,13;0;1,13;;
4/11/2019 05:30;0;1,13;0;1,13;;
4/11/2019 05:45;0;1,13;0;1,13;;
4/11/2019 06:00;0;1,13;0;1,13;;
4/11/2019 06:15;0;1,12;0;1,12;;
4/11/2019 06:30;0;1,12;0;1,12;;
4/11/2019 06:45;0;1,12;0;1,12;;
4/11/2019 07:00;0;1,12;0;1,12;;
4/11/2019 07:15;0;1,12;0;1,12;;
4/11/2019 07:30;0;1,12;0;1,12;;
4/11/2019 07:45;0;1,12;0;1,12;;
4/11/2019 08:00;0;1,12;0;1,12;;
4/11/2019 08:15;0;1,12;0;1,12;;
4/11/2019 08:30;0;1,12;0;1,12;;
4/11/2019 08:45;0;1,12;0;1,12;;
4/11/2019 09:00;0;1,12;0;1,12;;
4/11/2019 09:15;0;1,12;0;1,12;;
4/11/2019 09:30;0;1,12;0;1,12;;
4/11/2019 09:45;0;1,12;0;1,12;;
4/11/2019 10:00;0;1,11;0;1,11;;
4/11/2019 10:15;0;1,11;0;1,11;;
4/11/2019 10:30;0;1,11;0;1,11;;
4/11/2019 10:45;0;1,11;0;1,11;;
4/11/2019 11:00;0;1,11;0;1,11;;
4/11/2019 11:15;0;1,11;0;1,11;;
4/11/2019 11:30;0;1,12;0;1,12;;
4/11/2019 11:45;0;1,12;0;1,12;;
4/11/2019 12:00;0;1,12;0;1,12;;
4/11/2019 12:15;0;1,12;0;1,12;;
4/11/2019 12:30;0;1,12;0;1,12;;
4/11/2019 12:45;0;1,12;0;1,12;;
4/11/2019 13:00;0;1,12;0;1,12;;
4/11/2019 13:15;0;1,12;0;1,12;;
4/11/2019 13:30;0;1,12;0;1,12;;
4/11/2019 13:45;0;1,12;0;1,12;;
4/11/2019 14:00;0;1,12;0;1,12;;
4/11/2019 14:15;0;1,12;0;1,12;;
4/11/2019 14:30;0;1,12;0;1,12;;
4/11/2019 14:45;0;1,12;0;1,12;;
4/11/2019 15:00;0;1,12;0;1,12;;
4/11/2019 15:15;0;1,12;0;1,12;;
4/11/2019 15:30;0;1,12;0;1,12;;
4/11/2019 15:45;0;1,12;0;1,12;;
4/11/2019 16:00;0;1,12;0;1,12;;
4/11/2019 16:15;0;1,12;0;1,12;;
4/11/2019 16:30;0;1,12;0;1,12;;
4/11/2019 16:45;0;1,12;0;1,12;;
4/11/2019 17:00;0;1,13;0;1,13;;
4/11/2019 17:15;0;1,13;0;1,13;;
4/11/2019 17:30;0;1,13;0;1,13;;
4/11/2019 17:45;0;1,13;0;1,13;;
4/11/2019 18:00;0;1,13;0;1,13;;
4/11/2019 18:15;0;1,13;0;1,13;;
4/11/2019 18:30;0;1,13;0;1,13;;
4/11/2019 18:45;0;1,13;0;1,13;;
4/11/2019 19:00;0;1,13;0;1,13;;
4/11/2019 19:15;0;1,13;0;1,13;;
4/11/2019 19:30;0;1,13;0;1,13;;
4/11/2019 19:45;0;1,13;0;1,13;;
4/11/2019 20:00;0;1,13;0;1,13;;
4/11/2019 20:15;0;1,13;0;1,13;;
4/11/2019 20:30;0;1,13;0;1,13;;
4/11/2019 20:45;0;1,13;0;1,13;;
4/11/2019 21:00;0;1,13;0;1,13;;
4/11/2019 21:15;0;1,13;0;1,13;;
4/11/2019 21:30;0;1,13;0;1,13;;
4/11/2019 21:45;0;1,13;0;1,13;;
4/11/2019 22:00;0;1,13;0;1,13;;
4/11/2019 22:15;0;1,13;0;1,13;;
4/11/2019 22:30;0;1,13;0;1,13;;
4/11/2019 22:45;0;1,13;0;1,13;;
4/11/2019 23:00;0;1,13;0;1,13;;
4/11/2019 23:15;0;1,14;0;1,14;;
4/11/2019 23:30;0;1,14;0;1,14;;
4/11/2019 23:45;0;1,15;0;1,15;;
5/11/2019 00:00;0;1,15;0;1,15;;
5/11/2019 00:15;0;1,15;0;1,15;;
5/11/2019 00:30;0;1,15;0;1,15;;
5/11/2019 00:45;0;1,14;0;1,14;;
5/11/2019 01:00;0;1,14;0;1,14;;
5/11/2019 01:15;0;1,14;0;1,14;;
5/11/2019 01:30;0;1,13;0;1,13;;
5/11/2019 01:45;0;1,13;0;1,13;;
5/11/2019 02:00;0;1,13;0;1,13;;
5/11/2019 02:15;0;1,13;0;1,13;;
5/11/2019 02:30;0;1,12;0;1,12;;
5/11/2019 02:45;0;1,12;0;1,12;;
5/11/2019 03:00;0;1,12;0;1,12;;
5/11/2019 03:15;0;1,12;0;1,12;;
5/11/2019 03:30;0;1,12;0;1,12;;
5/11/2019 03:45;0;1,12;0;1,12;;
5/11/2019 04:00;0;1,12;0;1,12;;
5/11/2019 04:15;0;1,12;0;1,12;;
5/11/2019 04:30;0;1,12;0;1,12;;
5/11/2019 04:45;0;1,12;0;1,12;;
5/11/2019 05:00;0;1,12;0;1,12;;
5/11/2019 05:15;0;1,12;0;1,12;;
5/11/2019 05:30;0;1,11;0;1,11;;
5/11/2019 05:45;0;1,11;0;1,11;;
5/11/2019 06:00;0;1,11;0;1,11;;
5/11/2019 06:15;0;1,11;0;1,11;;
5/11/2019 06:30;0;1,11;0;1,11;;
5/11/2019 06:45;0;1,11;0;1,11;;
5/11/2019 07:00;0;1,11;0;1,11;;
5/11/2019 07:15;0;1,11;0;1,11;;
5/11/2019 07:30;0;1,11;0;1,11;;
5/11/2019 07:45;0;1,11;0;1,11;;
5/11/2019 08:00;0;1,11;0;1,11;;
5/11/2019 08:15;0;1,11;0;1,11;;
5/11/2019 08:30;0;1,11;0;1,11;;
5/11/2019 08:45;0;1,11;0;1,11;;
5/11/2019 09:00;0;1,11;0;1,11;;
5/11/2019 09:15;0;1,11;0;1,11;;
5/11/2019 09:30;0;1,11;0;1,11;;
5/11/2019 09:45;0;1,11;0;1,11;;
5/11/2019 10:00;0;1,11;0;1,11;;
5/11/2019 10:15;0;1,11;0;1,11;;
5/11/2019 10:30;0;1,11;0;1,11;;
5/11/2019 10:45;0;1,11;0;1,11;;
5/11/2019 11:00;0;1,11;0;1,11;;
5/11/2019 11:15;0;1,11;0;1,11;;
5/11/2019 11:30;0;1,11;0;1,11;;
5/11/2019 11:45;0;1,11;0;1,11;;
5/11/2019 12:00;0;1,11;0;1,11;;
5/11/2019 12:15;0;1,11;0;1,11;;
5/11/2019 12:30;0;1,11;0;1,11;;
5/11/2019 12:45;0;1,11;0;1,11;;
5/11/2019 13:00;0;1,11;0;1,11;;
5/11/2019 13:15;0;1,11;0;1,11;;
5/11/2019 13:30;0;1,11;0;1,11;;
5/11/2019 13:45;0;1,11;0;1,11;;
5/11/2019 14:00;0;1,11;0;1,11;;
5/11/2019 14:15;0;1,11;0;1,11;;
5/11/2019 14:30;0;1,11;0;1,11;;
5/11/2019 14:45;0;1,11;0;1,11;;
5/11/2019 15:00;0;1,12;0;1,12;;
5/11/2019 15:15;0;1,12;0;1,12;;
5/11/2019 15:30;0;1,12;0;1,12;;
5/11/2019 15:45;0;1,12;0;1,12;;
5/11/2019 16:00;0;1,12;0;1,12;;
5/11/2019 16:15;0;1,12;0;1,12;;
5/11/2019 16:30;0;1,12;0;1,12;;
5/11/2019 16:45;;;0;1,12;Preenchido; Preenchido 
5/11/2019 17:00;;;0;1,12;Preenchido; Preenchido 
5/11/2019 17:15;;;0;1,12;Preenchido; Preenchido 
5/11/2019 17:30;;;0;1,12;Preenchido; Preenchido 
5/11/2019 17:45;0;1,12;0;1,12;;
5/11/2019 18:00;;;0;1,12;Preenchido; Preenchido 
5/11/2019 18:15;0;1,12;0;1,12;;
5/11/2019 18:30;0;1,12;0;1,12;;
5/11/2019 18:45;0;1,12;0;1,12;;
5/11/2019 19:00;0;1,12;0;1,12;;
5/11/2019 19:15;0;1,12;0;1,12;;
5/11/2019 19:30;0;1,13;0;1,13;;
5/11/2019 19:45;0;1,13;0;1,13;;
5/11/2019 20:00;0;1,13;0;1,13;;
5/11/2019 20:15;0;1,13;0;1,13;;
5/11/2019 20:30;0;1,13;0;1,13;;
5/11/2019 20:45;0;1,13;0;1,13;;
5/11/2019 21:00;0;1,13;0;1,13;;
5/11/2019 21:15;0;1,13;0;1,13;;
5/11/2019 21:30;0;1,12;0;1,12;;
5/11/2019 21:45;0;1,12;0;1,12;;
5/11/2019 22:00;0;1,12;0;1,12;;
5/11/2019 22:15;0;1,12;0;1,12;;
5/11/2019 22:30;0;1,12;0;1,12;;
5/11/2019 22:45;0;1,12;0;1,12;;
5/11/2019 23:00;0;1,12;0;1,12;;
5/11/2019 23:15;0;1,12;0;1,12;;
5/11/2019 23:30;0;1,12;0;1,12;;
5/11/2019 23:45;0;1,12;0;1,12;;
6/11/2019 00:00;0;1,12;0;1,12;;
6/11/2019 00:15;0;1,12;0;1,12;;
6/11/2019 00:30;0;1,12;0;1,12;;
6/11/2019 00:45;0;1,12;0;1,12;;
6/11/2019 01:00;0;1,12;0;1,12;;
6/11/2019 01:15;0;1,12;0;1,12;;
6/11/2019 01:30;0;1,12;0;1,12;;
6/11/2019 01:45;0;1,12;0;1,12;;
6/11/2019 02:00;0;1,12;0;1,12;;
6/11/2019 02:15;0;1,12;0;1,12;;
6/11/2019 02:30;0,4;1,13;0,4;1,13;;
6/11/2019 02:45;;1,13;;1,13;;
6/11/2019 03:00;;;;1,13;; Preenchido 
6/11/2019 03:15;;;;1,13;; Preenchido 
6/11/2019 03:30;;;;1,13;; Preenchido 
6/11/2019 03:45;;;;1,13;; Preenchido 
6/11/2019 04:00;;;;1,13;; Preenchido 
6/11/2019 04:15;;;;1,13;; Preenchido 
6/11/2019 04:30;;;;1,13;; Preenchido 
6/11/2019 04:45;;;;1,12;; Preenchido 
6/11/2019 05:00;;;;1,12;; Preenchido 
6/11/2019 05:15;;;;1,12;; Preenchido 
6/11/2019 05:30;;;;1,12;; Preenchido 
6/11/2019 05:45;;;;1,12;; Preenchido 
6/11/2019 06:00;;;;1,12;; Preenchido 
6/11/2019 06:15;1,2;1,12;1,2;1,12;Chuva acumulada no intervalo de falha;
6/11/2019 06:30;0;1,12;0;1,12;;
6/11/2019 06:45;0;1,12;0;1,12;;
6/11/2019 07:00;0;1,12;0;1,12;;
6/11/2019 07:15;0;1,12;0;1,12;;
6/11/2019 07:30;0;1,12;0;1,12;;
6/11/2019 07:45;0;1,12;0;1,12;;
6/11/2019 08:00;0;1,12;0;1,12;;
6/11/2019 08:15;0;1,12;0;1,12;;
6/11/2019 08:30;0;1,12;0;1,12;;
6/11/2019 08:45;0;1,12;0;1,12;;
6/11/2019 09:00;0;1,11;0;1,11;;
6/11/2019 09:15;0;1,11;0;1,11;;
6/11/2019 09:30;0;1,11;0;1,11;;
6/11/2019 09:45;0;1,11;0;1,11;;
6/11/2019 10:00;0;1,11;0;1,11;;
6/11/2019 10:15;0;1,11;0;1,11;;
6/11/2019 10:30;0;1,11;0;1,11;;
6/11/2019 10:45;0;1,11;0;1,11;;
6/11/2019 11:00;0;1,11;0;1,11;;
6/11/2019 11:15;;;0;1,11;Preenchido; Preenchido 
6/11/2019 11:30;;;0;1,11;Preenchido; Preenchido 
6/11/2019 11:45;;;0;1,11;Preenchido; Preenchido 
6/11/2019 12:00;0;1,11;0;1,11;;
6/11/2019 12:15;0;1,11;0;1,11;;
6/11/2019 12:30;0;1,11;0;1,11;;
6/11/2019 12:45;0;1,11;0;1,11;;
6/11/2019 13:00;0;1,11;0;1,11;;
6/11/2019 13:15;0;1,11;0;1,11;;
6/11/2019 13:30;0;1,11;0;1,11;;
6/11/2019 13:45;0;1,11;0;1,11;;
6/11/2019 14:00;0,4;1,11;0,4;1,11;;
6/11/2019 14:15;0,2;1,11;0,2;1,11;;
6/11/2019 14:30;0;1,11;0;1,11;;
6/11/2019 14:45;0;1,11;0;1,11;;
6/11/2019 15:00;0;1,11;0;1,11;;
6/11/2019 15:15;0,2;1,11;0,2;1,11;;
6/11/2019 15:30;0;1,11;0;1,11;;
6/11/2019 15:45;0,2;1,11;0,2;1,11;;
6/11/2019 16:00;0;1,11;0;1,11;;
6/11/2019 16:15;0,2;1,11;0,2;1,11;;
6/11/2019 16:30;1,2;1,12;1,2;1,12;;
6/11/2019 16:45;0,8;1,12;0,8;1,12;;
6/11/2019 17:00;0,4;1,12;0,4;1,12;;
6/11/2019 17:15;0,4;1,12;0,4;1,12;;
6/11/2019 17:30;;;;1,12;; Preenchido 
6/11/2019 17:45;;;;1,12;; Preenchido 
6/11/2019 18:00;;;;1,12;; Preenchido 
6/11/2019 18:15;0,2;1,12;0,2;1,12;Chuva acumulada no intervalo de falha;
6/11/2019 18:30;0;1,12;0;1,12;;
6/11/2019 18:45;0;1,12;0;1,12;;
6/11/2019 19:00;0;1,12;0;1,12;;
6/11/2019 19:15;0;1,12;0;1,12;;
6/11/2019 19:30;0;1,12;0;1,12;;
6/11/2019 19:45;0,2;1,12;0,2;1,12;;
6/11/2019 20:00;0;1,12;0;1,12;;
6/11/2019 20:15;0;1,12;0;1,12;;
6/11/2019 20:30;0;1,12;0;1,12;;
6/11/2019 20:45;0;1,12;0;1,12;;
6/11/2019 21:00;0;1,12;0;1,12;;
6/11/2019 21:15;0;1,12;0;1,12;;
6/11/2019 21:30;0;1,12;0;1,12;;
6/11/2019 21:45;0;1,12;0;1,12;;
6/11/2019 22:00;0;1,12;0;1,12;;
6/11/2019 22:15;0;1,12;0;1,12;;
6/11/2019 22:30;0;1,12;0;1,12;;
6/11/2019 22:45;0;1,12;0;1,12;;
6/11/2019 23:00;0;1,12;0;1,12;;
6/11/2019 23:15;0,8;1,12;0,8;1,12;;
6/11/2019 23:30;;;;1,12;; Preenchido 
6/11/2019 23:45;;;;1,12;; Preenchido 
7/11/2019 00:00;1,2;1,12;1,2;1,12;Chuva acumulada no intervalo de falha;
7/11/2019 00:15;0,4;1,13;0,4;1,13;;
7/11/2019 00:30;0,2;1,13;0,2;1,13;;
7/11/2019 00:45;0,2;1,13;0,2;1,13;;
7/11/2019 01:00;0,4;1,13;0,4;1,13;;
7/11/2019 01:15;1,4;1,13;1,4;1,13;;
7/11/2019 01:30;0;1,13;0;1,13;;
7/11/2019 01:45;0,2;1,13;0,2;1,13;;
7/11/2019 02:00;0,6;1,13;0,6;1,13;;
7/11/2019 02:15;1,2;1,14;1,2;1,14;;
7/11/2019 02:30;0;1,15;0;1,15;;
7/11/2019 02:45;0;1,16;0;1,16;;
7/11/2019 03:00;0;1,16;0;1,16;;
7/11/2019 03:15;0;1,16;0;1,16;;
7/11/2019 03:30;0;1,16;0;1,16;;
7/11/2019 03:45;0,2;1,16;0,2;1,16;;
7/11/2019 04:00;0;1,16;0;1,16;;
7/11/2019 04:15;0;1,16;0;1,16;;
7/11/2019 04:30;0,4;1,16;0,4;1,16;;
7/11/2019 04:45;0;1,17;0;1,17;;
7/11/2019 05:00;0,4;1,17;0,4;1,17;;
7/11/2019 05:15;0;1,17;0;1,17;;
7/11/2019 05:30;0;1,17;0;1,17;;
7/11/2019 05:45;0;1,17;0;1,17;;
7/11/2019 06:00;0;1,17;0;1,17;;
7/11/2019 06:15;0;1,17;0;1,17;;
7/11/2019 06:30;0;1,17;0;1,17;;
7/11/2019 06:45;0;1,17;0;1,17;;
7/11/2019 07:00;0;1,17;0;1,17;;
7/11/2019 07:15;0;1,17;0;1,17;;
7/11/2019 07:30;0;1,17;0;1,17;;
7/11/2019 07:45;0;1,17;0;1,17;;
7/11/2019 08:00;0;1,17;0;1,17;;
7/11/2019 08:15;0;1,17;0;1,17;;
7/11/2019 08:30;0;1,17;0;1,17;;
7/11/2019 08:45;0;1,17;0;1,17;;
7/11/2019 09:00;0;1,17;0;1,17;;
7/11/2019 09:15;0;1,17;0;1,17;;
7/11/2019 09:30;0;1,17;0;1,17;;
7/11/2019 09:45;0;1,17;0;1,17;;
7/11/2019 10:00;0;1,17;0;1,17;;
7/11/2019 10:15;0;1,17;0;1,17;;
7/11/2019 10:30;0;1,17;0;1,17;;
7/11/2019 10:45;0;1,17;0;1,17;;
7/11/2019 11:00;0;1,17;0;1,17;;
7/11/2019 11:15;0;1,17;0;1,17;;
7/11/2019 11:30;0;1,17;0;1,17;;
7/11/2019 11:45;0;1,17;0;1,17;;
7/11/2019 12:00;0;1,17;0;1,17;;
7/11/2019 12:15;0;1,18;0;1,18;;
7/11/2019 12:30;0;1,18;0;1,18;;
7/11/2019 12:45;0;1,17;0;1,17;;
7/11/2019 13:00;0;1,18;0;1,18;;
7/11/2019 13:15;0;1,18;0;1,18;;
7/11/2019 13:30;0;1,18;0;1,18;;
7/11/2019 13:45;0;1,18;0;1,18;;
7/11/2019 14:00;0;1,18;0;1,18;;
7/11/2019 14:15;0;1,18;0;1,18;;
7/11/2019 14:30;0;1,18;0;1,18;;
7/11/2019 14:45;0;1,18;0;1,18;;
7/11/2019 15:00;0;1,18;0;1,18;;
7/11/2019 15:15;0;1,18;0;1,18;;
7/11/2019 15:30;0;1,18;0;1,18;;
7/11/2019 15:45;0;1,18;0;1,18;;
7/11/2019 16:00;0;1,18;0;1,18;;
7/11/2019 16:15;0;1,18;0;1,18;;
7/11/2019 16:30;0;1,18;0;1,18;;
7/11/2019 16:45;0;1,18;0;1,18;;
7/11/2019 17:00;0;1,18;0;1,18;;
7/11/2019 17:15;0;1,18;0;1,18;;
7/11/2019 17:30;0;1,18;0;1,18;;
7/11/2019 17:45;0;1,18;0;1,18;;
7/11/2019 18:00;0;1,18;0;1,18;;
7/11/2019 18:15;0;1,18;0;1,18;;
7/11/2019 18:30;0;1,18;0;1,18;;
7/11/2019 18:45;0;1,18;0;1,18;;
7/11/2019 19:00;0;1,18;0;1,18;;
7/11/2019 19:15;0;1,18;0;1,18;;
7/11/2019 19:30;0;1,18;0;1,18;;
7/11/2019 19:45;0;1,18;0;1,18;;
7/11/2019 20:00;0;1,18;0;1,18;;
7/11/2019 20:15;0;1,18;0;1,18;;
7/11/2019 20:30;0;1,18;0;1,18;;
7/11/2019 20:45;0;1,19;0;1,19;;
7/11/2019 21:00;0;1,19;0;1,19;;
7/11/2019 21:15;0;1,19;0;1,19;;
7/11/2019 21:30;0;1,18;0;1,18;;
7/11/2019 21:45;0;1,18;0;1,18;;
7/11/2019 22:00;0;1,18;0;1,18;;
7/11/2019 22:15;0;1,18;0;1,18;;
7/11/2019 22:30;0;1,18;0;1,18;;
7/11/2019 22:45;0;1,17;0;1,17;;
7/11/2019 23:00;0;1,17;0;1,17;;
7/11/2019 23:15;0;1,17;0;1,17;;
7/11/2019 23:30;0;1,17;0;1,17;;
7/11/2019 23:45;0;1,17;0;1,17;;
8/11/2019 00:00;;;0;1,17;Preenchido; Preenchido 
8/11/2019 00:15;0;1,16;0;1,16;;
8/11/2019 00:30;0;1,16;0;1,16;;
8/11/2019 00:45;0;1,16;0;1,16;;
8/11/2019 01:00;0;1,16;0;1,16;;
8/11/2019 01:15;0;1,16;0;1,16;;
8/11/2019 01:30;0;1,16;0;1,16;;
8/11/2019 01:45;0;1,16;0;1,16;;
8/11/2019 02:00;0;1,15;0;1,15;;
8/11/2019 02:15;0;1,15;0;1,15;;
8/11/2019 02:30;0;1,15;0;1,15;;
8/11/2019 02:45;0;1,15;0;1,15;;
8/11/2019 03:00;0;1,15;0;1,15;;
8/11/2019 03:15;0;1,15;0;1,15;;
8/11/2019 03:30;0;1,15;0;1,15;;
8/11/2019 03:45;0;1,15;0;1,15;;
8/11/2019 04:00;0;1,15;0;1,15;;
8/11/2019 04:15;0;1,15;0;1,15;;
8/11/2019 04:30;0;1,15;0;1,15;;
8/11/2019 04:45;0;1,15;0;1,15;;
8/11/2019 05:00;0;1,15;0;1,15;;
8/11/2019 05:15;0;1,15;0;1,15;;
8/11/2019 05:30;0;1,15;0;1,15;;
8/11/2019 05:45;;1,15;0;1,15;Preenchido;
8/11/2019 06:00;;;0;1,15;Preenchido; Preenchido 
